site,date,hi_pass,lo_pass,Myyu,Myca,Myci,Myvo,Mylu,Pahe,Anpa,Epfu,Lano,Coto,Myth,Tabr,Laci,Euma,year,area
CP2-093,6/27/2024,12,28,0,0,0,0,0,0,0,0,9,0,0,0,5,0,2024,CP2
CP2-093,6/28/2024,15,28,0,0,0,0,0,0,0,1,9,0,0,0,1,0,2024,CP2
CP2-093,6/29/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP2
SMU14470,5/23/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SMU
SMU14470,5/24/2024,11,6,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2024,SMU
SMU14470,5/25/2024,3,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,SMU
SMU14470,5/26/2024,14,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2024,SMU
SMU14470,5/27/2024,23,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2024,SMU
SMU14470,5/28/2024,6,8,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2024,SMU
SMU14470,5/29/2024,32,14,0,0,0,0,1,0,0,0,3,0,1,3,3,0,2024,SMU
SMU14470,5/30/2024,9,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,SMU
SMU14470,5/31/2024,27,12,0,0,0,0,0,0,0,0,5,0,0,2,0,0,2024,SMU
SMU14470,6/1/2024,11,7,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2024,SMU
SMU14470,6/2/2024,68,23,0,0,0,1,0,0,0,0,4,0,0,2,6,0,2024,SMU
SMU14470,6/3/2024,16,13,0,0,0,2,0,0,0,0,6,0,0,0,0,0,2024,SMU
SMU14470,6/4/2024,62,13,0,0,0,2,0,0,0,0,2,0,1,0,1,0,2024,SMU
SMU14470,6/5/2024,61,35,0,0,0,1,1,0,0,1,9,0,2,1,5,0,2024,SMU
SMU14470,6/6/2024,59,35,0,0,0,0,1,0,0,2,8,0,1,1,1,0,2024,SMU
SMU14470,6/7/2024,44,52,0,0,0,2,0,0,0,3,18,0,1,0,3,0,2024,SMU
SMU14470,6/8/2024,41,24,0,0,0,1,0,0,0,0,3,0,1,0,3,0,2024,SMU
SMU14470,6/9/2024,27,50,0,0,0,0,0,0,0,1,14,0,0,3,6,0,2024,SMU
SMU14449,5/23/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SMU
SMU14449,5/24/2024,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,SMU
SMU14449,5/25/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SMU
SMU14449,5/26/2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,SMU
SMU14449,5/27/2024,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,SMU
SMU14449,5/28/2024,7,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,SMU
SMU14449,5/29/2024,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SMU
SMU14449,5/30/2024,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,SMU
SMU14449,5/31/2024,18,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,SMU
SMU14449,6/1/2024,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SMU
SMU14449,6/2/2024,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SMU
SMU14449,6/3/2024,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SMU
SMU14449,6/4/2024,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SMU
SMU14449,6/5/2024,21,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,SMU
SMU14449,6/6/2024,28,10,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2024,SMU
SMU14449,6/7/2024,27,6,0,0,0,3,0,0,0,0,1,0,0,0,1,0,2024,SMU
SMU14449,6/8/2024,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,SMU
SMU14449,6/9/2024,9,4,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2024,SMU
CP3-060,5/23/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP3
CP3-060,5/24/2024,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP3
CP3-060,5/25/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP3
CP3-060,5/26/2024,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,CP3
CP3-060,5/27/2024,13,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2024,CP3
CP3-060,5/28/2024,15,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2024,CP3
CP3-060,5/29/2024,28,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,CP3
CP3-060,5/30/2024,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP3
CP3-060,5/31/2024,59,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2024,CP3
CP3-060,6/1/2024,27,5,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2024,CP3
CP3-060,6/2/2024,35,9,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2024,CP3
CP3-060,6/3/2024,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,CP3
CP3-060,6/4/2024,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP3
CP3-060,6/5/2024,58,21,0,0,0,2,0,0,0,0,3,0,1,1,0,0,2024,CP3
CP3-060,6/6/2024,77,32,0,0,0,3,0,0,0,1,6,0,0,0,7,0,2024,CP3
CP3-060,6/7/2024,95,25,0,0,0,3,0,0,0,2,2,0,0,1,2,0,2024,CP3
CP3-060,6/8/2024,39,14,0,0,0,1,1,0,0,0,6,0,1,0,2,0,2024,CP3
CP3-060,6/9/2024,73,17,0,0,0,0,0,1,0,0,3,0,0,1,0,0,2024,CP3
SMU14466,11/29/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,SMU
SMU14466,5/19/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SMU
CP3-086,6/11/2024,84,38,0,0,0,0,0,0,0,1,15,0,0,2,0,0,2024,CP3
CP3-086,6/12/2024,86,25,0,0,0,3,0,0,0,2,6,0,0,2,0,0,2024,CP3
CP3-086,6/13/2024,62,36,0,0,0,1,0,0,0,0,11,0,0,0,3,0,2024,CP3
CP3-086,6/14/2024,46,27,0,0,0,1,2,0,0,0,8,0,0,1,0,0,2024,CP3
CP3-086,6/15/2024,100,35,0,0,0,2,0,0,0,2,12,0,0,0,0,0,2024,CP3
CP3-086,6/16/2024,36,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,CP3
CP3-086,6/17/2024,168,113,0,0,0,3,0,0,0,3,43,0,0,2,2,0,2024,CP3
CP3-086,6/18/2024,98,76,0,0,0,1,1,0,0,0,29,0,0,3,1,0,2024,CP3
CP3-091,7/24/2024,42,11,0,0,0,1,0,0,0,0,4,0,0,2,0,0,2024,CP3
CP3-091,7/25/2024,37,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2024,CP3
CP3-091,7/26/2024,28,13,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,CP3
CP3-091,7/27/2024,18,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2024,CP3
CP3-091,7/28/2024,58,10,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2024,CP3
CP3-091,7/29/2024,39,18,0,0,0,2,0,0,0,0,8,0,0,0,0,0,2024,CP3
CP3-091,7/30/2024,67,61,0,0,2,4,1,0,0,0,42,0,0,1,0,0,2024,CP3
CP3-091,7/31/2024,85,16,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2024,CP3
CP3-091,8/1/2024,67,13,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2024,CP3
CP3-091,8/2/2024,51,7,0,0,1,1,0,0,0,0,3,0,0,2,0,0,2024,CP3
CP3-091,8/3/2024,91,14,0,0,1,1,0,0,0,1,4,0,0,0,0,0,2024,CP3
CP3-091,8/4/2024,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP3
CP3-091,8/5/2024,57,13,0,0,1,2,0,0,0,1,1,1,0,0,0,0,2024,CP3
CP3-091,8/6/2024,40,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,CP3
CP3-091,8/7/2024,22,6,0,0,0,2,0,0,0,0,1,0,0,0,1,0,2024,CP3
CP3-091,8/8/2024,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP3
CP3-091,8/9/2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP3
CP3-091,8/10/2024,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP3
CP3-091,8/11/2024,20,5,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2024,CP3
CP3-100,5/29/2024,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP3
CP3-100,5/30/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,CP3
CP3-100,5/31/2024,7,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2024,CP3
CP3-100,6/1/2024,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP3
CP3-100,6/2/2024,18,9,0,0,0,0,1,0,0,0,2,0,0,0,3,0,2024,CP3
CP3-100,6/3/2024,18,8,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,CP3
CP3-100,6/4/2024,16,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP3
CP3-100,6/5/2024,9,20,0,0,0,0,0,0,0,0,2,0,1,1,2,0,2024,CP3
CP3-100,6/6/2024,8,10,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2024,CP3
CP3-100,6/7/2024,10,17,0,0,0,1,0,0,0,0,6,0,0,0,0,0,2024,CP3
CP3-100,6/8/2024,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,CP3
CP3-100,6/9/2024,9,15,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2024,CP3
CP3-103,7/3/2024,27,32,0,0,1,0,0,0,0,0,18,0,0,0,1,0,2024,CP3
CP3-103,7/4/2024,22,38,0,0,1,0,0,0,0,0,24,0,0,1,1,0,2024,CP3
CP3-103,7/5/2024,37,27,0,0,1,1,0,0,0,2,12,0,0,0,1,0,2024,CP3
CP3-103,7/6/2024,37,27,0,2,1,2,0,0,0,0,14,0,0,1,1,0,2024,CP3
CP3-103,7/7/2024,18,8,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2024,CP3
CP3-103,7/8/2024,117,33,0,0,3,1,0,0,0,0,16,0,0,1,0,0,2024,CP3
CP3-103,7/9/2024,73,22,0,0,2,0,0,0,0,0,10,0,0,3,0,0,2024,CP3
CP3-103,7/10/2024,121,51,0,0,3,2,0,0,0,4,16,0,0,1,0,0,2024,CP3
CP3-103,7/11/2024,118,43,0,0,2,0,0,0,0,1,18,0,0,4,1,0,2024,CP3
CP3-103,7/12/2024,104,56,0,0,9,0,0,0,0,1,25,0,0,3,2,0,2024,CP3
CP3-103,7/13/2024,182,42,0,0,5,2,0,0,0,0,19,0,1,3,0,0,2024,CP3
CP3-103,7/14/2024,60,28,0,0,0,0,0,0,0,1,14,0,0,0,0,0,2024,CP3
CP3-103,7/15/2024,117,23,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2024,CP3
CP3-103,7/16/2024,73,23,0,0,5,2,1,0,0,0,14,0,0,0,0,0,2024,CP3
CP3-103,7/17/2024,83,55,0,0,2,3,0,0,0,0,35,1,0,3,1,0,2024,CP3
CP3-103,7/18/2024,193,33,0,0,3,0,0,1,0,0,13,0,0,1,0,0,2024,CP3
CP3-103,7/19/2024,60,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP3
CP3-103,7/20/2024,30,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2024,CP3
CP3-103,7/21/2024,40,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2024,CP3
SMU14481,5/19/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SMU
SMU14481,5/22/2024,18,14,0,0,0,0,0,0,0,0,6,0,0,1,2,0,2024,SMU
SMU14481,5/23/2024,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,SMU
SMU14481,5/24/2024,29,11,0,0,0,2,0,0,0,2,1,0,0,0,0,0,2024,SMU
SMU14481,5/25/2024,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,SMU
SMU14481,5/26/2024,21,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2024,SMU
SMU14481,5/27/2024,37,26,0,1,0,1,0,0,0,0,8,1,0,3,0,0,2024,SMU
SMU14481,5/28/2024,33,13,0,0,0,2,0,0,0,0,3,0,0,0,1,0,2024,SMU
SMU14481,5/29/2024,57,53,0,0,0,6,0,0,0,3,10,0,1,4,0,0,2024,SMU
SMU14481,5/30/2024,18,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2024,SMU
SMU14481,5/31/2024,25,29,0,0,0,0,0,0,0,0,5,0,1,5,1,0,2024,SMU
SMU14481,6/1/2024,51,18,0,0,0,4,0,0,0,0,2,0,0,2,1,0,2024,SMU
SMU14481,6/2/2024,57,27,0,1,0,4,0,0,0,0,8,0,1,0,1,0,2024,SMU
SMU14481,6/3/2024,77,19,0,0,0,6,0,0,0,2,3,1,0,1,2,0,2024,SMU
SMU14481,6/4/2024,139,24,0,0,0,9,0,0,0,2,1,0,0,2,0,0,2024,SMU
SMU14481,6/5/2024,56,31,0,0,0,4,0,0,0,3,7,0,1,3,0,0,2024,SMU
SMU14481,6/6/2024,91,59,0,0,0,2,0,0,2,0,14,0,1,7,2,0,2024,SMU
SMU14481,6/7/2024,91,60,0,0,0,8,0,0,0,3,10,0,0,2,2,0,2024,SMU
SMU14481,6/8/2024,47,25,0,0,0,1,0,0,0,1,4,0,1,1,0,0,2024,SMU
SMU14481,6/9/2024,51,45,0,1,0,3,0,0,0,0,11,0,0,1,3,0,2024,SMU
CP3-115,6/10/2024,16,32,0,0,1,1,0,0,0,0,17,0,0,2,0,0,2024,CP3
CP3-115,6/11/2024,20,70,0,0,0,1,0,0,0,2,19,0,0,2,4,0,2024,CP3
CP3-115,6/12/2024,29,44,0,1,0,0,0,0,0,3,19,0,0,1,2,0,2024,CP3
CP3-115,6/13/2024,18,62,0,0,0,1,0,0,0,0,27,0,0,0,3,0,2024,CP3
CP3-115,6/14/2024,8,59,0,0,0,0,0,0,0,1,25,0,0,2,2,0,2024,CP3
CP3-115,6/15/2024,28,37,0,0,0,1,0,0,0,1,15,0,0,2,1,0,2024,CP3
CP3-115,6/16/2024,7,43,0,0,0,0,0,0,0,0,18,0,0,3,0,0,2024,CP3
CP3-115,6/17/2024,45,141,0,0,0,0,0,0,0,2,52,0,0,1,9,0,2024,CP3
CP3-115,6/18/2024,28,73,0,0,0,0,1,0,0,0,26,0,0,3,9,0,2024,CP3
CP3-115,6/19/2024,5,85,0,0,0,0,0,0,0,0,41,0,0,3,10,0,2024,CP3
CP3-115,6/20/2024,15,88,0,0,0,0,1,0,0,0,50,0,0,5,1,0,2024,CP3
CP3-115,6/21/2024,21,90,0,0,0,0,0,0,0,1,49,0,0,3,2,0,2024,CP3
CP3-115,6/22/2024,21,82,0,0,0,1,0,0,0,0,35,0,0,2,6,0,2024,CP3
CP3-115,6/23/2024,16,97,0,0,0,0,0,0,0,0,58,0,0,5,1,0,2024,CP3
CP3-115,6/24/2024,34,112,0,0,0,1,0,0,0,2,50,0,0,4,3,0,2024,CP3
CP3-115,6/25/2024,19,73,0,0,0,1,0,1,0,0,39,0,0,2,2,0,2024,CP3
CP3-115,6/26/2024,29,141,0,0,0,1,0,0,0,0,83,0,0,3,4,0,2024,CP3
CP3-115,6/27/2024,17,74,0,0,0,2,0,0,0,0,44,0,0,0,1,0,2024,CP3
CP3-115,6/28/2024,16,46,0,0,0,1,0,0,0,0,26,0,0,0,2,0,2024,CP3
CP3-115,6/29/2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP3
CP3-119,6/10/2024,63,57,0,0,0,2,0,0,0,2,14,0,1,4,3,0,2024,CP3
CP3-119,6/11/2024,124,50,0,0,0,7,0,0,0,2,10,0,0,1,3,0,2024,CP3
CP3-119,6/12/2024,54,55,0,0,0,3,0,0,0,1,24,0,1,0,4,0,2024,CP3
CP3-119,6/13/2024,102,128,0,0,0,8,0,0,0,2,16,1,8,1,4,0,2024,CP3
CP3-119,6/14/2024,22,98,0,0,0,0,0,0,0,0,14,0,2,1,22,0,2024,CP3
CP3-119,6/15/2024,17,52,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2024,CP3
CP3-119,6/16/2024,26,72,0,0,0,0,0,0,0,0,5,0,0,1,1,0,2024,CP3
CP3-119,6/17/2024,36,64,0,0,0,0,0,0,0,0,7,0,0,1,4,0,2024,CP3
CP3-119,6/18/2024,16,68,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2024,CP3
CP3-119,6/19/2024,5,91,0,0,0,0,0,0,0,0,13,0,0,2,3,0,2024,CP3
CP3-119,6/20/2024,9,41,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2024,CP3
CP3-119,6/21/2024,13,46,0,0,0,0,0,0,0,0,7,0,0,1,2,0,2024,CP3
CP3-119,6/22/2024,16,102,0,0,0,0,0,0,0,0,19,0,0,5,0,0,2024,CP3
CP3-119,6/23/2024,25,117,0,0,0,0,0,0,0,0,29,0,0,3,2,0,2024,CP3
CP3-119,6/24/2024,25,77,0,0,0,0,0,0,0,0,5,0,0,3,1,0,2024,CP3
CP3-119,6/25/2024,7,70,0,0,0,0,0,0,0,0,13,0,0,1,2,0,2024,CP3
CP3-119,6/26/2024,5,44,0,0,0,0,0,0,0,0,7,0,0,1,1,0,2024,CP3
CP3-119,6/27/2024,6,46,0,0,0,0,0,0,0,0,12,0,0,1,0,0,2024,CP3
CP3-119,6/28/2024,9,68,0,0,0,0,0,0,0,0,15,0,0,1,0,0,2024,CP3
CP3-119,6/29/2024,7,32,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP3
CP4-031,6/11/2024,340,58,0,0,2,7,0,0,0,1,17,0,0,1,0,0,2024,CP4
CP4-031,6/12/2024,293,35,0,0,3,2,2,0,0,0,12,0,0,1,0,0,2024,CP4
CP4-031,6/13/2024,257,45,0,0,0,0,0,2,0,0,5,0,0,0,2,0,2024,CP4
CP4-031,6/14/2024,316,42,0,0,0,0,0,0,0,1,6,0,0,2,0,0,2024,CP4
CP4-031,6/15/2024,367,50,0,0,0,0,0,0,0,0,8,0,0,1,2,0,2024,CP4
CP4-031,6/16/2024,482,57,0,0,0,0,0,1,0,1,4,0,0,0,1,0,2024,CP4
CP4-031,6/17/2024,331,103,0,0,0,0,0,0,0,1,18,0,0,0,6,0,2024,CP4
CP4-031,6/18/2024,175,12,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2024,CP4
CP4-031,6/19/2024,123,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,CP4
CP4-031,6/20/2024,329,41,0,0,0,0,0,0,0,0,10,0,0,0,5,0,2024,CP4
CP4-031,6/21/2024,213,22,0,0,0,0,0,0,0,0,2,0,0,1,2,0,2024,CP4
CP4-031,6/22/2024,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP4
CP4-047,7/23/2024,67,49,0,0,0,0,0,0,0,1,32,0,0,3,0,0,2024,CP4
CP4-047,7/24/2024,108,21,0,0,0,3,0,0,0,1,10,0,0,1,1,0,2024,CP4
CP4-047,7/25/2024,83,22,0,0,0,4,0,0,0,0,12,0,0,2,0,0,2024,CP4
CP4-047,7/26/2024,59,30,0,0,0,2,0,0,0,0,24,0,0,0,0,0,2024,CP4
CP4-047,7/27/2024,41,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,CP4
CP4-047,7/28/2024,194,15,0,0,0,4,0,0,0,0,2,0,0,1,0,0,2024,CP4
CP4-047,7/29/2024,223,286,0,0,0,6,0,0,0,0,194,0,0,3,1,0,2024,CP4
CP4-047,7/30/2024,136,130,0,0,0,3,0,0,0,0,94,0,0,1,2,0,2024,CP4
CP4-047,7/31/2024,145,11,0,0,0,3,0,0,0,0,3,0,0,4,1,0,2024,CP4
CP4-047,8/1/2024,118,7,0,0,0,3,0,0,0,0,3,0,0,1,0,0,2024,CP4
CP4-047,8/2/2024,61,6,0,0,0,2,0,0,0,1,3,0,0,1,0,0,2024,CP4
CP4-047,8/3/2024,84,12,0,0,0,0,0,0,0,0,5,0,0,0,2,0,2024,CP4
CP4-047,8/4/2024,69,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,CP4
CP4-047,8/5/2024,98,14,0,0,0,3,0,0,0,0,11,0,0,0,0,0,2024,CP4
CP4-047,8/6/2024,58,14,0,0,0,2,0,0,0,1,3,0,0,2,0,0,2024,CP4
CP4-047,8/7/2024,56,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP4
CP4-047,8/8/2024,65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,CP4
CP4-047,8/9/2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP4
CP4-047,8/10/2024,32,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP4
CP4-047,8/11/2024,61,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP4
CP4-047,8/12/2024,59,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP4
CP4-047,8/13/2024,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP4
CP1-10787,5/20/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,5/21/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,5/22/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,5/23/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,5/24/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,5/25/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,5/26/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,5/27/2024,18,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,CP1
CP1-10787,5/28/2024,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,5/29/2024,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,5/30/2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,5/31/2024,20,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2024,CP1
CP1-10787,6/1/2024,11,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-10787,6/2/2024,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,6/3/2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,6/4/2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,6/5/2024,27,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,6/6/2024,58,17,0,0,0,0,0,0,0,1,4,0,0,1,2,0,2024,CP1
CP1-10787,6/7/2024,21,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2024,CP1
CP1-10787,6/8/2024,27,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,CP1
CP1-10787,6/9/2024,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,6/10/2024,27,8,0,0,0,2,0,0,0,0,2,0,1,0,0,0,2024,CP4
CP4-062,6/11/2024,32,18,0,0,0,1,0,0,0,0,5,0,0,2,0,0,2024,CP4
CP4-062,6/12/2024,35,15,0,0,0,4,0,0,0,0,7,0,0,0,1,0,2024,CP4
CP4-062,6/13/2024,52,53,0,0,0,5,0,0,0,0,16,0,2,1,3,0,2024,CP4
CP4-062,6/14/2024,38,15,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2024,CP4
CP4-062,6/15/2024,42,31,0,0,1,1,1,0,0,0,9,0,0,3,0,0,2024,CP4
CP4-062,6/16/2024,24,16,0,0,1,1,0,0,0,0,6,0,1,0,1,0,2024,CP4
CP4-062,6/17/2024,54,34,0,0,0,0,1,0,0,0,9,0,0,2,0,0,2024,CP4
CP4-062,6/18/2024,57,15,0,0,0,1,0,0,0,0,6,0,0,0,3,0,2024,CP4
CP4-062,6/19/2024,13,18,0,0,1,1,0,0,0,0,8,0,0,0,1,0,2024,CP4
CP4-062,6/20/2024,22,35,0,0,0,1,0,0,0,0,11,0,1,2,2,0,2024,CP4
CP4-062,6/21/2024,59,36,0,0,0,5,0,0,0,0,24,0,0,0,1,0,2024,CP4
CP4-062,6/22/2024,63,34,0,0,0,4,0,0,0,0,12,0,3,2,1,0,2024,CP4
CP4-062,6/23/2024,30,23,0,0,0,5,0,0,0,1,8,0,0,3,0,0,2024,CP4
CP4-062,6/24/2024,56,31,0,0,2,3,0,0,0,0,17,0,0,0,4,0,2024,CP4
CP4-062,6/25/2024,40,26,0,0,0,2,0,0,0,0,11,0,1,0,0,0,2024,CP4
CP4-062,6/26/2024,39,72,0,0,0,1,0,0,0,0,46,0,0,4,2,0,2024,CP4
CP4-062,6/27/2024,48,63,0,0,0,1,0,0,0,0,30,0,0,2,2,0,2024,CP4
CP4-062,6/28/2024,42,33,0,1,0,0,2,0,0,0,10,0,0,2,6,0,2024,CP4
CP4-062,6/29/2024,52,55,0,0,0,1,1,0,0,0,30,0,2,1,2,0,2024,CP4
CP4-083,7/23/2024,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,CP4
CP4-083,7/24/2024,12,6,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2024,CP4
CP4-083,7/25/2024,10,11,0,0,0,0,0,0,0,0,6,0,1,0,0,0,2024,CP4
CP4-083,7/26/2024,18,15,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2024,CP4
CP4-083,7/27/2024,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP4
CP4-083,7/28/2024,39,20,0,0,0,2,0,2,0,0,4,0,0,0,0,0,2024,CP4
CP4-083,7/29/2024,39,64,0,0,0,0,0,0,0,0,43,0,0,0,2,0,2024,CP4
CP4-083,7/30/2024,48,54,0,0,1,2,0,0,0,0,31,0,0,2,0,0,2024,CP4
CP4-083,7/31/2024,24,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,CP4
CP4-083,8/1/2024,27,15,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2024,CP4
CP4-083,8/2/2024,18,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,CP4
CP4-083,8/3/2024,21,8,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2024,CP4
CP4-083,8/4/2024,6,10,0,0,0,0,0,0,0,0,6,0,0,1,0,0,2024,CP4
CP4-083,8/5/2024,19,20,0,0,0,0,0,1,0,1,1,0,0,2,0,0,2024,CP4
CP4-083,8/6/2024,17,6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2024,CP4
